20230807T,37.10,37.10,37.10,37.10,0.00
20230808T,37.25,37.25,37.25,37.25,0.00
20230809T,36.75,36.75,36.75,36.75,0.00
20230810T,36.50,36.50,36.50,36.50,0.00
20230811T,36.50,36.50,36.50,36.50,0.00
20230814T,36.50,36.50,36.50,36.50,0.00
20230815T,36.40,36.40,36.40,36.40,0.00
20230816T,36.20,36.20,36.20,36.20,0.00
20230817T,36.25,36.25,36.25,36.25,0.00
20230818T,36.00,36.00,36.00,36.00,0.00
20230821T,35.75,35.75,35.75,35.75,0.00
20230822T,35.75,35.75,35.75,35.75,0.00
20230823T,35.80,35.80,35.80,35.80,0.00
20230824T,35.60,35.60,35.60,35.60,0.00
20230825T,35.40,35.40,35.40,35.40,0.00
20230828T,34.20,34.20,34.20,34.20,0.00
20230829T,33.60,33.60,33.60,33.60,0.00
20230830T,34.75,34.75,34.75,34.75,0.00
20230831T,34.75,34.75,34.75,34.75,0.00
20230901T,34.75,34.75,34.75,34.75,0.00
20230905T,34.25,34.25,34.25,34.25,0.00
20230906T,34.25,34.25,34.25,34.25,0.00
20230907T,34.50,34.50,34.50,34.50,0.00
20230908T,34.20,34.20,34.20,34.20,0.00
20230911T,34.10,34.10,34.10,34.10,0.00
20230912T,34.20,34.20,34.20,34.20,0.00
20230913T,34.25,34.25,34.25,34.25,0.00
20230914T,33.75,33.75,33.75,33.75,0.00
20230915T,33.40,33.40,33.40,33.40,0.00
20230918T,33.25,33.25,33.25,33.25,0.00
20230919T,33.25,33.25,33.25,33.25,0.00
20230920T,33.50,33.50,33.50,33.50,0.00
20230921T,33.50,33.50,33.50,33.50,0.00
20230922T,33.75,33.75,33.75,33.75,0.00
20230925T,34.00,34.00,34.00,34.00,0.00
20230926T,35.00,35.00,35.00,35.00,0.00
20230927T,34.90,34.90,34.90,34.90,0.00
20230928T,34.50,34.50,34.50,34.50,0.00
20230929T,35.00,35.00,35.00,35.00,0.00
20231002T,33.90,33.90,33.90,33.90,0.00
20231003T,33.70,33.70,33.70,33.70,0.00
20231004T,33.75,33.75,33.75,33.75,0.00
20231005T,34.00,34.00,34.00,34.00,0.00
20231006T,34.15,34.15,34.15,34.15,0.00
20231009T,34.00,34.00,34.00,34.00,0.00
20231010T,34.00,34.00,34.00,34.00,0.00
20231011T,33.70,33.70,33.70,33.70,0.00
20231012T,33.00,33.00,33.00,33.00,0.00
20231013T,33.00,33.00,33.00,33.00,0.00
20231016T,32.50,32.50,32.50,32.50,0.00
20231017T,32.65,32.65,32.65,32.65,0.00
20231018T,33.00,33.00,33.00,33.00,0.00
20231019T,33.10,33.10,33.10,33.10,0.00
20231020T,33.20,33.20,33.20,33.20,0.00
20231023T,32.75,32.75,32.75,32.75,0.00
20231024T,33.50,33.50,33.50,33.50,0.00
20231025T,33.50,33.50,33.50,33.50,0.00
20231026T,33.50,33.50,33.50,33.50,0.00
20231027T,33.50,33.50,33.50,33.50,0.00
20231030T,33.50,33.50,33.50,33.50,0.00
20231031T,33.75,33.75,33.75,33.75,0.00
20231101T,34.00,34.00,34.00,34.00,0.00
20231102T,34.00,34.00,34.00,34.00,0.00
20231103T,34.10,34.10,34.10,34.10,0.00
20231106T,34.10,34.10,34.10,34.10,0.00
20231107T,34.25,34.25,34.25,34.25,0.00
20231108T,34.50,34.50,34.50,34.50,0.00
20231109T,34.30,34.30,34.30,34.30,0.00
20231110T,33.85,33.85,33.85,33.85,0.00
20231113T,33.60,33.60,33.60,33.60,0.00
